dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,0.002823,4.635416,0.003704,0.148148,2.962963,59.259259,0.000732
0.050000,0.011397,4.635432,0.012278,0.171479,0.466623,-49.926796,0.002966
0.050000,0.025649,4.635501,0.026530,0.285041,2.271229,36.092114,0.006724
0.050000,0.045520,4.635687,0.046402,0.397441,2.248010,-0.464370,0.012056
0.050000,0.070925,4.636082,0.071810,0.508168,2.214533,-0.669547,0.019035
0.050000,0.101750,4.636802,0.102643,0.616657,2.169779,-0.895088,0.027761
0.050000,0.137844,4.637995,0.138757,0.722275,2.112371,-1.148151,0.038360
0.050000,0.179018,4.639834,0.179972,0.824302,2.040528,-1.436869,0.050990
0.050000,0.225035,4.642522,0.226067,0.921902,1.952003,-1.770488,0.065846
0.050000,0.275599,4.646292,0.276772,1.014104,1.844036,-2.159335,0.083165
0.050000,0.330350,4.651403,0.331761,1.099769,1.713313,-2.614476,0.103236
0.050000,0.388842,4.658139,0.390639,1.177568,1.555979,-3.146674,0.126404
0.050000,0.450534,4.666804,0.452937,1.245957,1.367772,-3.764132,0.153084
0.050000,0.514774,4.677711,0.518096,1.303176,1.144376,-4.467929,0.183768
0.050000,0.580781,4.691165,0.585460,1.347286,0.882200,-5.243510,0.219032
0.050000,0.647641,4.707446,0.654274,1.376282,0.579916,-6.045684,0.259542
0.050000,0.714311,4.726782,0.723691,1.388342,0.241216,-6.774010,0.306044
0.050000,0.779651,4.749311,0.792807,1.382312,-0.120601,-7.236343,0.359334
0.050000,0.842503,4.775072,0.860733,1.358521,-0.475819,-7.104354,0.420193
0.050000,0.901823,4.804008,0.926734,1.320024,-0.769938,-5.882379,0.489269
0.050000,0.956883,4.836057,0.990442,1.274162,-0.917254,-2.946311,0.566886
0.050000,1.007487,4.871350,1.052138,1.233921,-0.804808,2.248921,0.652797
0.050000,1.054110,4.910528,1.113036,1.217965,-0.319118,9.713802,0.745931
0.050000,1.097796,4.955076,1.175431,1.247884,0.598372,18.349796,0.844270
0.050000,1.139757,5.007454,1.242544,1.342265,1.887616,25.784869,0.944973
0.050000,1.180784,5.070821,1.318033,1.509776,3.350219,29.252075,1.044821
0.050000,1.220801,5.148381,1.405307,1.745492,4.714322,27.282060,1.140810
0.050000,1.258171,5.240818,1.505012,1.994103,4.972223,5.158005,1.229115
0.050000,1.291045,5.346718,1.615897,2.217694,4.471820,-10.008046,1.307577
0.050000,1.318438,5.465079,1.737387,2.429797,4.242052,-4.595369,1.376702
0.050000,1.339674,5.594416,1.868456,2.621375,3.831573,-8.209568,1.437395
0.050000,1.354420,5.733104,2.007926,2.789399,3.360475,-9.421972,1.490691
0.050000,1.362629,5.879590,2.154642,2.934322,2.898461,-9.240276,1.537608
0.050000,1.364802,6.051457,2.326523,3.437615,10.065858,143.347939,1.562323
0.050000,1.372271,6.300875,2.576053,4.990599,31.059685,419.876532,1.518683
0.050000,1.391831,6.556269,2.832194,5.122833,2.644675,-568.300183,1.469214
0.050000,1.425839,6.817918,3.096044,5.276993,3.083193,8.770359,1.412948
0.050000,1.477183,7.085774,3.368777,5.454658,3.553304,9.402217,1.348849
0.050000,1.549292,7.359179,3.651531,5.655076,4.008363,9.101165,1.275909
0.050000,1.646003,7.636448,3.945182,5.873030,4.359086,7.014461,1.193354
0.050000,1.770070,7.912231,4.247588,6.048109,3.501581,-17.150085,1.101702
0.050000,1.920605,8.176601,4.551811,6.084468,0.727170,-55.488228,1.003807
0.050000,2.094097,8.421162,4.851661,5.997000,-1.749348,-49.530364,0.903235
0.050000,2.286019,8.641091,5.143555,5.837888,-3.182246,-28.657950,0.803151
0.050000,2.490246,8.833216,5.423950,5.607886,-4.600044,-28.355955,0.706682
0.050000,2.700177,8.996605,5.689971,5.320417,-5.749384,-22.986816,0.616365
0.050000,2.909829,9.132429,5.939775,4.996083,-6.486685,-14.746018,0.533824
