dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,3.500000,15.041787,14.668808,4.000000,0.000000,-0.000000,1.570796
0.050000,3.500000,15.241787,14.868808,4.000000,-0.000000,-0.000000,1.570796
0.050000,3.500000,15.441787,15.068808,4.000000,0.000000,0.000000,1.570796
0.050000,3.500000,15.641787,15.268808,4.000000,-0.000000,-0.000000,1.570796
0.050000,3.500000,15.841787,15.468808,4.000000,0.000000,0.000000,1.570796
0.050000,3.500140,16.033283,15.660305,3.829932,-3.401365,-68.027305,1.562343
0.050000,3.504783,16.189565,15.816655,3.127001,-14.058606,-213.144807,1.518706
0.050000,3.516230,16.339648,15.967174,3.010378,-2.332476,234.522590,1.469240
0.050000,3.534696,16.482176,16.110893,2.874389,-2.719777,-7.746016,1.412978
0.050000,3.560203,16.615642,16.246775,2.717628,-3.135220,-8.308871,1.348883
0.050000,3.592514,16.738501,16.373812,2.540742,-3.537713,-8.049852,1.275948
0.050000,3.631086,16.849401,16.491228,2.348319,-3.848464,-6.215027,1.193397
0.050000,3.675151,16.947521,16.598789,2.151225,-3.941886,-1.868442,1.100997
0.050000,3.723978,17.032970,16.697204,1.968305,-3.658389,5.669945,0.999454
0.050000,3.777348,17.106997,16.788464,1.825203,-2.862045,15.926882,0.890760
0.050000,3.836023,17.171781,16.875870,1.748104,-1.541968,26.401545,0.778211
0.050000,3.901844,17.229700,16.963545,1.753515,0.108220,33.003752,0.665933
0.050000,3.977216,17.282474,17.055556,1.840221,1.734106,32.517719,0.557989
0.050000,4.064229,17.330725,17.155052,1.989914,2.993870,25.195292,0.457526
0.050000,4.163990,17.374137,17.263850,2.175953,3.720768,14.537954,0.366362
0.050000,4.276470,17.411953,17.382516,2.373326,3.947476,4.534170,0.285061
0.050000,4.400759,17.443423,17.510727,2.564225,3.817963,-2.590271,0.213299
0.050000,4.534383,17.467879,17.646571,2.716878,3.053066,-15.297937,0.150715
0.050000,4.672880,17.485018,17.786124,2.791059,1.483628,-31.388760,0.097086
0.050000,4.812622,17.495331,17.926246,2.802443,0.227671,-25.119150,0.051430
0.050000,4.951822,17.499705,18.065515,2.785366,-0.341540,-11.384219,0.012324
0.050000,5.110452,17.500000,18.224145,3.172618,7.745050,161.731811,0.000000
0.050000,5.274021,17.500000,18.387714,3.271368,1.974984,-115.401314,0.000000
0.050000,5.430182,17.500000,18.543875,3.123219,-2.962963,-98.758948,0.000000
0.050000,5.578935,17.500000,18.692628,2.975071,-2.962963,0.000000,0.000000
0.050000,5.720281,17.500000,18.833975,2.826923,-2.962963,0.000000,0.000000
0.050000,5.854220,17.500000,18.967913,2.678775,-2.962963,-0.000000,0.000000
0.050000,5.980751,17.500000,19.094445,2.530627,-2.962963,0.000000,0.000000
0.050000,6.099875,17.500000,19.213569,2.382479,-2.962963,0.000000,0.000000
0.050000,6.211592,17.500000,19.325285,2.234331,-2.962963,-0.000000,0.000000
0.050000,6.315901,17.500000,19.429594,2.086182,-2.962963,-0.000000,0.000000
0.050000,6.412803,17.500000,19.526496,1.938034,-2.962963,-0.000000,0.000000
0.050000,6.502297,17.500000,19.615990,1.789886,-2.962963,-0.000000,0.000000
0.050000,6.584384,17.500000,19.698077,1.641738,-2.962963,0.000000,0.000000
