dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,13.651539,3.401176,13.870383,5.698829,1.826285,-6.470285,0.678899
0.050000,13.868709,3.590757,14.158660,5.765553,1.334488,-9.835942,0.756713
0.050000,14.070078,3.796463,14.446522,5.757241,-0.166248,-30.014713,0.835478
0.050000,14.250010,4.011424,14.726850,5.606555,-3.013708,-56.949192,0.912181
0.050000,14.406275,4.229255,14.994934,5.361673,-4.897644,-37.678737,0.984616
0.050000,14.539984,4.446175,15.249753,5.096379,-5.305881,-8.164732,1.051882
0.050000,14.652974,4.659076,15.490778,4.820511,-5.517363,-4.229642,1.113516
0.050000,14.747474,4.865597,15.717893,4.542295,-5.564318,-0.939099,1.169414
0.050000,14.825836,5.064072,15.931278,4.267695,-5.491997,1.446423,1.219737
0.050000,14.890340,5.253409,16.131301,4.000466,-5.344579,2.948362,1.264811
0.050000,14.943080,5.432952,16.318430,3.742573,-5.157854,3.734489,1.305049
0.050000,14.985918,5.602355,16.493165,3.494706,-4.957356,4.009971,1.340893
0.050000,15.020474,5.761483,16.656001,3.256731,-4.759486,3.957403,1.372778
0.050000,15.048137,5.910336,16.807404,3.028046,-4.573702,3.715675,1.401116
0.050000,15.070089,6.049000,16.947794,2.807812,-4.404694,3.380148,1.426278
0.050000,15.087333,6.177605,17.077550,2.595105,-4.254127,3.011348,1.448596
0.050000,15.100713,6.296303,17.197000,2.389011,-4.121884,2.644868,1.468362
0.050000,15.110947,6.405257,17.306434,2.188666,-4.006895,2.299780,1.485828
0.050000,15.118637,6.504624,17.406098,1.993284,-3.907653,1.984826,1.501215
0.050000,15.124292,6.594554,17.496206,1.802157,-3.822524,1.702584,1.514708
0.050000,15.128342,6.675186,17.576939,1.614662,-3.749913,1.452226,1.526468
0.050000,15.131146,6.746643,17.648451,1.430244,-3.688356,1.231131,1.536631
0.050000,15.133007,6.809036,17.710872,1.248416,-3.636560,1.035920,1.545311
0.050000,15.134173,6.862461,17.764309,1.068745,-3.593411,0.862986,1.552603
0.050000,15.134850,6.906998,17.808851,0.890847,-3.557971,0.708805,1.558584
0.050000,15.135201,6.942715,17.844570,0.714373,-3.529467,0.570081,1.563318
0.050000,15.135355,6.969665,17.871520,0.539010,-3.507279,0.443749,1.566854
0.050000,15.135406,6.987888,17.889744,0.364463,-3.490927,0.327043,1.569227
0.050000,15.135415,6.997411,17.899267,0.190460,-3.480058,0.217390,1.570461
0.050000,15.135415,7.000000,17.901856,0.051783,-2.773541,14.130330,1.570796
0.050000,15.135415,7.000000,17.901856,0.000000,-1.035665,34.757531,1.570796
