dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,4.292853,19.590391,17.405061,5.328044,-7.945222,17.984597,0.133299
0.050000,4.540088,19.617048,17.653728,4.973351,-7.093864,17.027157,0.082317
0.050000,4.772432,19.631063,17.886495,4.655335,-6.360314,14.671005,0.038831
0.050000,4.990766,19.635408,18.104871,4.367530,-5.756095,12.084376,0.001508
0.050000,5.161072,19.635415,18.275178,3.406130,-19.228001,-269.438118,0.000000
0.050000,5.322289,19.635415,18.436394,3.224331,-3.635978,311.840471,0.000000
0.050000,5.476107,19.635415,18.590213,3.076373,-2.959164,13.536272,0.000000
0.050000,5.622528,19.635415,18.736634,2.928415,-2.959164,0.000000,0.000000
0.050000,5.761551,19.635415,18.875657,2.780457,-2.959164,-0.000000,0.000000
0.050000,5.893176,19.635415,19.007282,2.632498,-2.959164,-0.000000,0.000000
0.050000,6.017403,19.635415,19.131509,2.484540,-2.959164,0.000000,0.000000
0.050000,6.134232,19.635415,19.248338,2.336582,-2.959164,0.000000,0.000000
0.050000,6.243663,19.635415,19.357769,2.188624,-2.959164,-0.000000,0.000000
0.050000,6.345696,19.635415,19.459802,2.040666,-2.959164,-0.000000,0.000000
0.050000,6.440332,19.635415,19.554437,1.892707,-2.959164,-0.000000,0.000000
0.050000,6.527569,19.635415,19.641675,1.744749,-2.959164,0.000000,0.000000
0.050000,6.607409,19.635415,19.721514,1.596791,-2.959164,-0.000000,0.000000
0.050000,6.679850,19.635415,19.793956,1.448833,-2.959164,0.000000,0.000000
0.050000,6.744894,19.635415,19.859000,1.300875,-2.959164,0.000000,0.000000
0.050000,6.802540,19.635415,19.916646,1.152916,-2.959164,0.000000,0.000000
0.050000,6.852788,19.635415,19.966894,1.004958,-2.959164,0.000000,0.000000
0.050000,6.895638,19.635415,20.009744,0.857000,-2.959164,-0.000000,0.000000
0.050000,6.931090,19.635415,20.045196,0.709042,-2.959164,-0.000000,0.000000
0.050000,6.959144,19.635415,20.073250,0.561084,-2.959164,0.000000,0.000000
0.050000,6.979800,19.635415,20.093906,0.413125,-2.959164,-0.000000,0.000000
0.050000,6.993059,19.635415,20.107164,0.265167,-2.959164,0.000000,0.000000
0.050000,6.998919,19.635415,20.113025,0.117209,-2.959164,0.000000,0.000000
0.050000,7.000000,19.635415,20.114106,0.021615,-1.911880,20.945673,0.000000
0.050000,7.000000,19.635415,20.114106,0.000000,-0.432298,29.591640,0.000000
