dt,x,y,position,velocity,acceleration,jerk,heading
0.050000,14.581778,6.111443,16.572996,2.677454,-4.215124,3.027190,1.444287
0.050000,14.596161,6.234269,16.696661,2.473297,-4.083133,2.639814,1.464040
0.050000,14.607284,6.347466,16.810404,2.274851,-3.968915,2.284362,1.481549
0.050000,14.615753,6.451187,16.914470,2.081320,-3.870627,1.965754,1.497030
0.050000,14.622078,6.545576,17.009070,1.891999,-3.786425,1.684044,1.510668
0.050000,14.626693,6.630764,17.094383,1.706269,-3.714587,1.436759,1.522621
0.050000,14.629964,6.706873,17.170563,1.523591,-3.653574,1.220270,1.533025
0.050000,14.632199,6.774011,17.237737,1.343488,-3.602045,1.030578,1.541992
0.050000,14.633655,6.832270,17.296014,1.165546,-3.558858,0.863741,1.549618
0.050000,14.634544,6.881731,17.345484,0.989393,-3.523055,0.716065,1.555982
0.050000,14.635042,6.922463,17.386219,0.814701,-3.493845,0.584197,1.561147
0.050000,14.635287,6.954521,17.418278,0.641171,-3.470588,0.465124,1.565165
0.050000,14.635385,6.977947,17.441704,0.468532,-3.452782,0.356138,1.568076
0.050000,14.635412,6.992774,17.456531,0.296530,-3.440041,0.254818,1.569907
0.050000,14.635415,6.999020,17.462777,0.124925,-3.432094,0.158930,1.570676
0.050000,14.635415,7.000000,17.463757,0.019598,-2.106543,26.511016,1.570796
0.050000,14.635415,7.000000,17.463757,0.000000,-0.391964,34.291591,1.570796
